"","iso3c","question","yes_no","year_enforcement","year_panel"
"5523","HND","Ques_19","0",2009,"1925"
"5524","HND","Ques_19","0",2009,"1965"
"5525","HND","Ques_19","0",2009,"1983"
"5526","HND","Ques_19","0",2009,"1986"
"5527","HND","Ques_19","0",2009,"1991"
"5528","HND","Ques_19","0",2009,"1992"
"5529","HND","Ques_19","0",2009,"1996"
"5530","HND","Ques_19","0",2009,"1998"
"5531","HND","Ques_19","0",2009,"2000"
"5532","HND","Ques_19","0",2009,"2002"
"5533","HND","Ques_19","0",2009,"2003"
"5534","HND","Ques_19","0",2009,"2004"
"5535","HND","Ques_19","0",2009,"2005"
"5536","HND","Ques_19","0",2009,"2006"
"5537","HND","Ques_19","0",2009,"2007"
"5538","HND","Ques_19","0",2009,"2008"
"5539","HND","Ques_19","0",2009,"2009"
"5540","HND","Ques_19","0",2009,"2010"
"5541","HND","Ques_19","0",2009,"2011"
"5542","HND","Ques_19","0",2009,"2014"
"5543","HND","Ques_19","0",2009,"2015"
"5544","HND","Ques_19","0",2009,"2016"
"5545","HND","Ques_23","0",2009,"1925"
"5546","HND","Ques_23","0",2009,"1965"
"5547","HND","Ques_23","0",2009,"1983"
"5548","HND","Ques_23","0",2009,"1986"
"5549","HND","Ques_23","0",2009,"1991"
"5550","HND","Ques_23","0",2009,"1992"
"5551","HND","Ques_23","0",2009,"1996"
"5552","HND","Ques_23","0",2009,"1998"
"5553","HND","Ques_23","0",2009,"2000"
"5554","HND","Ques_23","0",2009,"2002"
"5555","HND","Ques_23","0",2009,"2003"
"5556","HND","Ques_23","0",2009,"2004"
"5557","HND","Ques_23","0",2009,"2005"
"5558","HND","Ques_23","0",2009,"2006"
"5559","HND","Ques_23","0",2009,"2007"
"5560","HND","Ques_23","0",2009,"2008"
"5561","HND","Ques_23","0",2009,"2009"
"5562","HND","Ques_23","0",2009,"2010"
"5563","HND","Ques_23","0",2009,"2011"
"5564","HND","Ques_23","0",2009,"2014"
"5565","HND","Ques_23","0",2009,"2015"
"5566","HND","Ques_23","0",2009,"2016"
"5567","HND","Ques_25","0",2009,"1925"
"5568","HND","Ques_25","0",2009,"1965"
"5569","HND","Ques_25","0",2009,"1983"
"5570","HND","Ques_25","0",2009,"1986"
"5571","HND","Ques_25","0",2009,"1991"
"5572","HND","Ques_25","0",2009,"1992"
"5573","HND","Ques_25","0",2009,"1996"
"5574","HND","Ques_25","0",2009,"1998"
"5575","HND","Ques_25","0",2009,"2000"
"5576","HND","Ques_25","0",2009,"2002"
"5577","HND","Ques_25","0",2009,"2003"
"5578","HND","Ques_25","0",2009,"2004"
"5579","HND","Ques_25","0",2009,"2005"
"5580","HND","Ques_25","0",2009,"2006"
"5581","HND","Ques_25","0",2009,"2007"
"5582","HND","Ques_25","0",2009,"2008"
"5583","HND","Ques_25","0",2009,"2009"
"5584","HND","Ques_25","0",2009,"2010"
"5585","HND","Ques_25","0",2009,"2011"
"5586","HND","Ques_25","0",2009,"2014"
"5587","HND","Ques_25","0",2009,"2015"
"5588","HND","Ques_25","0",2009,"2016"
"5589","HND","Ques_29","1",2009,"1925"
"5590","HND","Ques_29","1",2009,"1965"
"5591","HND","Ques_29","1",2009,"1983"
"5592","HND","Ques_29","1",2009,"1986"
"5593","HND","Ques_29","1",2009,"1991"
"5594","HND","Ques_29","1",2009,"1992"
"5595","HND","Ques_29","1",2009,"1996"
"5596","HND","Ques_29","1",2009,"1998"
"5597","HND","Ques_29","1",2009,"2000"
"5598","HND","Ques_29","1",2009,"2002"
"5599","HND","Ques_29","1",2009,"2003"
"5600","HND","Ques_29","1",2009,"2004"
"5601","HND","Ques_29","1",2009,"2005"
"5602","HND","Ques_29","1",2009,"2006"
"5603","HND","Ques_29","1",2009,"2007"
"5604","HND","Ques_29","1",2009,"2008"
"5605","HND","Ques_29","1",2009,"2009"
"5606","HND","Ques_29","1",2009,"2010"
"5607","HND","Ques_29","1",2009,"2011"
"5608","HND","Ques_29","1",2009,"2014"
"5609","HND","Ques_29","1",2009,"2015"
"5610","HND","Ques_29","1",2009,"2016"
"5611","HND","Ques_33","1",2009,"1925"
"5612","HND","Ques_33","1",2009,"1965"
"5613","HND","Ques_33","1",2009,"1983"
"5614","HND","Ques_33","1",2009,"1986"
"5615","HND","Ques_33","1",2009,"1991"
"5616","HND","Ques_33","1",2009,"1992"
"5617","HND","Ques_33","1",2009,"1996"
"5618","HND","Ques_33","1",2009,"1998"
"5619","HND","Ques_33","1",2009,"2000"
"5620","HND","Ques_33","1",2009,"2002"
"5621","HND","Ques_33","1",2009,"2003"
"5622","HND","Ques_33","1",2009,"2004"
"5623","HND","Ques_33","1",2009,"2005"
"5624","HND","Ques_33","1",2009,"2006"
"5625","HND","Ques_33","1",2009,"2007"
"5626","HND","Ques_33","1",2009,"2008"
"5627","HND","Ques_33","1",2009,"2009"
"5628","HND","Ques_33","1",2009,"2010"
"5629","HND","Ques_33","1",2009,"2011"
"5630","HND","Ques_33","1",2009,"2014"
"5631","HND","Ques_33","1",2009,"2015"
"5632","HND","Ques_33","1",2009,"2016"
"5633","HND","Ques_36","1",2009,"1925"
"5634","HND","Ques_36","1",2009,"1965"
"5635","HND","Ques_36","1",2009,"1983"
"5636","HND","Ques_36","1",2009,"1986"
"5637","HND","Ques_36","1",2009,"1991"
"5638","HND","Ques_36","1",2009,"1992"
"5639","HND","Ques_36","1",2009,"1996"
"5640","HND","Ques_36","1",2009,"1998"
"5641","HND","Ques_36","1",2009,"2000"
"5642","HND","Ques_36","1",2009,"2002"
"5643","HND","Ques_36","1",2009,"2003"
"5644","HND","Ques_36","1",2009,"2004"
"5645","HND","Ques_36","1",2009,"2005"
"5646","HND","Ques_36","1",2009,"2006"
"5647","HND","Ques_36","1",2009,"2007"
"5648","HND","Ques_36","1",2009,"2008"
"5649","HND","Ques_36","1",2009,"2009"
"5650","HND","Ques_36","1",2009,"2010"
"5651","HND","Ques_36","1",2009,"2011"
"5652","HND","Ques_36","1",2009,"2014"
"5653","HND","Ques_36","1",2009,"2015"
"5654","HND","Ques_36","1",2009,"2016"
"5655","HND","Ques_37","1",2009,"1925"
"5656","HND","Ques_37","1",2009,"1965"
"5657","HND","Ques_37","1",2009,"1983"
"5658","HND","Ques_37","1",2009,"1986"
"5659","HND","Ques_37","1",2009,"1991"
"5660","HND","Ques_37","1",2009,"1992"
"5661","HND","Ques_37","1",2009,"1996"
"5662","HND","Ques_37","1",2009,"1998"
"5663","HND","Ques_37","1",2009,"2000"
"5664","HND","Ques_37","1",2009,"2002"
"5665","HND","Ques_37","1",2009,"2003"
"5666","HND","Ques_37","1",2009,"2004"
"5667","HND","Ques_37","1",2009,"2005"
"5668","HND","Ques_37","1",2009,"2006"
"5669","HND","Ques_37","1",2009,"2007"
"5670","HND","Ques_37","1",2009,"2008"
"5671","HND","Ques_37","1",2009,"2009"
"5672","HND","Ques_37","1",2009,"2010"
"5673","HND","Ques_37","1",2009,"2011"
"5674","HND","Ques_37","1",2009,"2014"
"5675","HND","Ques_37","1",2009,"2015"
"5676","HND","Ques_37","1",2009,"2016"
"5677","HND","Ques_38","1",2009,"1925"
"5678","HND","Ques_38","1",2009,"1965"
"5679","HND","Ques_38","1",2009,"1983"
"5680","HND","Ques_38","1",2009,"1986"
"5681","HND","Ques_38","1",2009,"1991"
"5682","HND","Ques_38","1",2009,"1992"
"5683","HND","Ques_38","1",2009,"1996"
"5684","HND","Ques_38","1",2009,"1998"
"5685","HND","Ques_38","1",2009,"2000"
"5686","HND","Ques_38","1",2009,"2002"
"5687","HND","Ques_38","1",2009,"2003"
"5688","HND","Ques_38","1",2009,"2004"
"5689","HND","Ques_38","1",2009,"2005"
"5690","HND","Ques_38","1",2009,"2006"
"5691","HND","Ques_38","1",2009,"2007"
"5692","HND","Ques_38","1",2009,"2008"
"5693","HND","Ques_38","1",2009,"2009"
"5694","HND","Ques_38","1",2009,"2010"
"5695","HND","Ques_38","1",2009,"2011"
"5696","HND","Ques_38","1",2009,"2014"
"5697","HND","Ques_38","1",2009,"2015"
"5698","HND","Ques_38","1",2009,"2016"
"5699","HND","Ques_39","1",2009,"1925"
"5700","HND","Ques_39","1",2009,"1965"
"5701","HND","Ques_39","1",2009,"1983"
"5702","HND","Ques_39","1",2009,"1986"
"5703","HND","Ques_39","1",2009,"1991"
"5704","HND","Ques_39","1",2009,"1992"
"5705","HND","Ques_39","1",2009,"1996"
"5706","HND","Ques_39","1",2009,"1998"
"5707","HND","Ques_39","1",2009,"2000"
"5708","HND","Ques_39","1",2009,"2002"
"5709","HND","Ques_39","1",2009,"2003"
"5710","HND","Ques_39","1",2009,"2004"
"5711","HND","Ques_39","1",2009,"2005"
"5712","HND","Ques_39","1",2009,"2006"
"5713","HND","Ques_39","1",2009,"2007"
"5714","HND","Ques_39","1",2009,"2008"
"5715","HND","Ques_39","1",2009,"2009"
"5716","HND","Ques_39","1",2009,"2010"
"5717","HND","Ques_39","1",2009,"2011"
"5718","HND","Ques_39","1",2009,"2014"
"5719","HND","Ques_39","1",2009,"2015"
"5720","HND","Ques_39","1",2009,"2016"
"5721","HND","Ques_43","1",2009,"1925"
"5722","HND","Ques_43","1",2009,"1965"
"5723","HND","Ques_43","1",2009,"1983"
"5724","HND","Ques_43","1",2009,"1986"
"5725","HND","Ques_43","1",2009,"1991"
"5726","HND","Ques_43","1",2009,"1992"
"5727","HND","Ques_43","1",2009,"1996"
"5728","HND","Ques_43","1",2009,"1998"
"5729","HND","Ques_43","1",2009,"2000"
"5730","HND","Ques_43","1",2009,"2002"
"5731","HND","Ques_43","1",2009,"2003"
"5732","HND","Ques_43","1",2009,"2004"
"5733","HND","Ques_43","1",2009,"2005"
"5734","HND","Ques_43","1",2009,"2006"
"5735","HND","Ques_43","1",2009,"2007"
"5736","HND","Ques_43","1",2009,"2008"
"5737","HND","Ques_43","1",2009,"2009"
"5738","HND","Ques_43","1",2009,"2010"
"5739","HND","Ques_43","1",2009,"2011"
"5740","HND","Ques_43","1",2009,"2014"
"5741","HND","Ques_43","1",2009,"2015"
"5742","HND","Ques_43","1",2009,"2016"
"5743","MEX","Ques_1","0",2008,"1925"
"5744","MEX","Ques_1","0",2008,"1965"
"5745","MEX","Ques_1","0",2008,"1983"
"5746","MEX","Ques_1","0",2008,"1986"
"5747","MEX","Ques_1","0",2008,"1991"
"5748","MEX","Ques_1","0",2008,"1992"
"5749","MEX","Ques_1","0",2008,"1996"
"5750","MEX","Ques_1","0",2008,"1998"
"5751","MEX","Ques_1","0",2008,"2000"
"5752","MEX","Ques_1","0",2008,"2002"
"5753","MEX","Ques_1","0",2008,"2003"
"5754","MEX","Ques_1","0",2008,"2004"
"5755","MEX","Ques_1","0",2008,"2005"
"5756","MEX","Ques_1","0",2008,"2006"
"5757","MEX","Ques_1","0",2008,"2007"
"5758","MEX","Ques_1","0",2008,"2008"
"5759","MEX","Ques_1","0",2008,"2009"
"5760","MEX","Ques_1","0",2008,"2010"
"5761","MEX","Ques_1","0",2008,"2011"
"5762","MEX","Ques_1","0",2008,"2014"
"5763","MEX","Ques_1","0",2008,"2015"
"5764","MEX","Ques_1","0",2008,"2016"
"5765","MEX","Ques_10","0",2008,"1925"
"5766","MEX","Ques_10","0",2008,"1965"
"5767","MEX","Ques_10","0",2008,"1983"
"5768","MEX","Ques_10","0",2008,"1986"
"5769","MEX","Ques_10","0",2008,"1991"
"5770","MEX","Ques_10","0",2008,"1992"
"5771","MEX","Ques_10","0",2008,"1996"
"5772","MEX","Ques_10","0",2008,"1998"
"5773","MEX","Ques_10","0",2008,"2000"
"5774","MEX","Ques_10","0",2008,"2002"
"5775","MEX","Ques_10","0",2008,"2003"
"5776","MEX","Ques_10","0",2008,"2004"
"5777","MEX","Ques_10","0",2008,"2005"
"5778","MEX","Ques_10","0",2008,"2006"
"5779","MEX","Ques_10","0",2008,"2007"
"5780","MEX","Ques_10","0",2008,"2008"
"5781","MEX","Ques_10","0",2008,"2009"
"5782","MEX","Ques_10","0",2008,"2010"
"5783","MEX","Ques_10","0",2008,"2011"
"5784","MEX","Ques_10","0",2008,"2014"
"5785","MEX","Ques_10","0",2008,"2015"
"5786","MEX","Ques_10","0",2008,"2016"
"5787","MEX","Ques_12","0",2016,"1925"
"5788","MEX","Ques_12","0",2016,"1965"
"5789","MEX","Ques_12","0",2016,"1983"
"5790","MEX","Ques_12","0",2016,"1986"
"5791","MEX","Ques_12","0",2016,"1991"
"5792","MEX","Ques_12","0",2016,"1992"
"5793","MEX","Ques_12","0",2016,"1996"
"5794","MEX","Ques_12","0",2016,"1998"
"5795","MEX","Ques_12","0",2016,"2000"
"5796","MEX","Ques_12","0",2016,"2002"
"5797","MEX","Ques_12","0",2016,"2003"
"5798","MEX","Ques_12","0",2016,"2004"
"5799","MEX","Ques_12","0",2016,"2005"
"5800","MEX","Ques_12","0",2016,"2006"
"5801","MEX","Ques_12","0",2016,"2007"
"5802","MEX","Ques_12","0",2016,"2008"
"5803","MEX","Ques_12","0",2016,"2009"
"5804","MEX","Ques_12","0",2016,"2010"
"5805","MEX","Ques_12","0",2016,"2011"
"5806","MEX","Ques_12","0",2016,"2014"
"5807","MEX","Ques_12","0",2016,"2015"
"5808","MEX","Ques_12","0",2016,"2016"
"5809","MEX","Ques_13","0",2008,"1925"
"5810","MEX","Ques_13","0",2008,"1965"
"5811","MEX","Ques_13","0",2008,"1983"
"5812","MEX","Ques_13","0",2008,"1986"
"5813","MEX","Ques_13","0",2008,"1991"
"5814","MEX","Ques_13","0",2008,"1992"
"5815","MEX","Ques_13","0",2008,"1996"
"5816","MEX","Ques_13","0",2008,"1998"
"5817","MEX","Ques_13","0",2008,"2000"
"5818","MEX","Ques_13","0",2008,"2002"
"5819","MEX","Ques_13","0",2008,"2003"
"5820","MEX","Ques_13","0",2008,"2004"
"5821","MEX","Ques_13","0",2008,"2005"
"5822","MEX","Ques_13","0",2008,"2006"
"5823","MEX","Ques_13","0",2008,"2007"
"5824","MEX","Ques_13","0",2008,"2008"
"5825","MEX","Ques_13","0",2008,"2009"
"5826","MEX","Ques_13","0",2008,"2010"
"5827","MEX","Ques_13","0",2008,"2011"
"5828","MEX","Ques_13","0",2008,"2014"
"5829","MEX","Ques_13","0",2008,"2015"
"5830","MEX","Ques_13","0",2008,"2016"
"5831","MEX","Ques_15","0",2008,"1925"
"5832","MEX","Ques_15","0",2008,"1965"
"5833","MEX","Ques_15","0",2008,"1983"
"5834","MEX","Ques_15","0",2008,"1986"
"5835","MEX","Ques_15","0",2008,"1991"
"5836","MEX","Ques_15","0",2008,"1992"
"5837","MEX","Ques_15","0",2008,"1996"
"5838","MEX","Ques_15","0",2008,"1998"
"5839","MEX","Ques_15","0",2008,"2000"
"5840","MEX","Ques_15","0",2008,"2002"
"5841","MEX","Ques_15","0",2008,"2003"
"5842","MEX","Ques_15","0",2008,"2004"
"5843","MEX","Ques_15","0",2008,"2005"
"5844","MEX","Ques_15","0",2008,"2006"
"5845","MEX","Ques_15","0",2008,"2007"
"5846","MEX","Ques_15","0",2008,"2008"
"5847","MEX","Ques_15","0",2008,"2009"
"5848","MEX","Ques_15","0",2008,"2010"
"5849","MEX","Ques_15","0",2008,"2011"
"5850","MEX","Ques_15","0",2008,"2014"
"5851","MEX","Ques_15","0",2008,"2015"
"5852","MEX","Ques_15","0",2008,"2016"
"5853","MEX","Ques_17","0",2011,"1925"
"5854","MEX","Ques_17","0",2011,"1965"
"5855","MEX","Ques_17","0",2011,"1983"
"5856","MEX","Ques_17","0",2011,"1986"
"5857","MEX","Ques_17","0",2011,"1991"
"5858","MEX","Ques_17","0",2011,"1992"
"5859","MEX","Ques_17","0",2011,"1996"
"5860","MEX","Ques_17","0",2011,"1998"
"5861","MEX","Ques_17","0",2011,"2000"
"5862","MEX","Ques_17","0",2011,"2002"
"5863","MEX","Ques_17","0",2011,"2003"
"5864","MEX","Ques_17","0",2011,"2004"
"5865","MEX","Ques_17","0",2011,"2005"
"5866","MEX","Ques_17","0",2011,"2006"
"5867","MEX","Ques_17","0",2011,"2007"
"5868","MEX","Ques_17","0",2011,"2008"
"5869","MEX","Ques_17","0",2011,"2009"
"5870","MEX","Ques_17","0",2011,"2010"
"5871","MEX","Ques_17","0",2011,"2011"
"5872","MEX","Ques_17","0",2011,"2014"
"5873","MEX","Ques_17","0",2011,"2015"
"5874","MEX","Ques_17","0",2011,"2016"
"5875","MEX","Ques_19","0",2016,"1925"
"5876","MEX","Ques_19","0",2016,"1965"
"5877","MEX","Ques_19","0",2016,"1983"
"5878","MEX","Ques_19","0",2016,"1986"
"5879","MEX","Ques_19","0",2016,"1991"
"5880","MEX","Ques_19","0",2016,"1992"
"5881","MEX","Ques_19","0",2016,"1996"
"5882","MEX","Ques_19","0",2016,"1998"
"5883","MEX","Ques_19","0",2016,"2000"
"5884","MEX","Ques_19","0",2016,"2002"
"5885","MEX","Ques_19","0",2016,"2003"
"5886","MEX","Ques_19","0",2016,"2004"
"5887","MEX","Ques_19","0",2016,"2005"
"5888","MEX","Ques_19","0",2016,"2006"
"5889","MEX","Ques_19","0",2016,"2007"
"5890","MEX","Ques_19","0",2016,"2008"
"5891","MEX","Ques_19","0",2016,"2009"
"5892","MEX","Ques_19","0",2016,"2010"
"5893","MEX","Ques_19","0",2016,"2011"
"5894","MEX","Ques_19","0",2016,"2014"
"5895","MEX","Ques_19","0",2016,"2015"
"5896","MEX","Ques_19","0",2016,"2016"
"5897","MEX","Ques_2","0",2008,"1925"
"5898","MEX","Ques_2","0",2008,"1965"
"5899","MEX","Ques_2","0",2008,"1983"
"5900","MEX","Ques_2","0",2008,"1986"
"5901","MEX","Ques_2","0",2008,"1991"
"5902","MEX","Ques_2","0",2008,"1992"
"5903","MEX","Ques_2","0",2008,"1996"
"5904","MEX","Ques_2","0",2008,"1998"
"5905","MEX","Ques_2","0",2008,"2000"
"5906","MEX","Ques_2","0",2008,"2002"
"5907","MEX","Ques_2","0",2008,"2003"
"5908","MEX","Ques_2","0",2008,"2004"
"5909","MEX","Ques_2","0",2008,"2005"
"5910","MEX","Ques_2","0",2008,"2006"
"5911","MEX","Ques_2","0",2008,"2007"
"5912","MEX","Ques_2","0",2008,"2008"
"5913","MEX","Ques_2","0",2008,"2009"
"5914","MEX","Ques_2","0",2008,"2010"
"5915","MEX","Ques_2","0",2008,"2011"
"5916","MEX","Ques_2","0",2008,"2014"
"5917","MEX","Ques_2","0",2008,"2015"
"5918","MEX","Ques_2","0",2008,"2016"
"5919","MEX","Ques_23","1",2008,"1925"
"5920","MEX","Ques_23","1",2008,"1965"
"5921","MEX","Ques_23","1",2008,"1983"
"5922","MEX","Ques_23","1",2008,"1986"
"5923","MEX","Ques_23","1",2008,"1991"
"5924","MEX","Ques_23","1",2008,"1992"
"5925","MEX","Ques_23","1",2008,"1996"
"5926","MEX","Ques_23","1",2008,"1998"
"5927","MEX","Ques_23","1",2008,"2000"
"5928","MEX","Ques_23","1",2008,"2002"
"5929","MEX","Ques_23","1",2008,"2003"
"5930","MEX","Ques_23","1",2008,"2004"
"5931","MEX","Ques_23","1",2008,"2005"
"5932","MEX","Ques_23","1",2008,"2006"
"5933","MEX","Ques_23","1",2008,"2007"
"5934","MEX","Ques_23","1",2008,"2008"
"5935","MEX","Ques_23","1",2008,"2009"
"5936","MEX","Ques_23","1",2008,"2010"
"5937","MEX","Ques_23","1",2008,"2011"
"5938","MEX","Ques_23","1",2008,"2014"
"5939","MEX","Ques_23","1",2008,"2015"
"5940","MEX","Ques_23","1",2008,"2016"
"5941","MEX","Ques_25","1",2008,"1925"
"5942","MEX","Ques_25","1",2008,"1965"
"5943","MEX","Ques_25","1",2008,"1983"
"5944","MEX","Ques_25","1",2008,"1986"
"5945","MEX","Ques_25","1",2008,"1991"
"5946","MEX","Ques_25","1",2008,"1992"
"5947","MEX","Ques_25","1",2008,"1996"
"5948","MEX","Ques_25","1",2008,"1998"
"5949","MEX","Ques_25","1",2008,"2000"
"5950","MEX","Ques_25","1",2008,"2002"
"5951","MEX","Ques_25","1",2008,"2003"
"5952","MEX","Ques_25","1",2008,"2004"
"5953","MEX","Ques_25","1",2008,"2005"
"5954","MEX","Ques_25","1",2008,"2006"
"5955","MEX","Ques_25","1",2008,"2007"
"5956","MEX","Ques_25","1",2008,"2008"
"5957","MEX","Ques_25","1",2008,"2009"
"5958","MEX","Ques_25","1",2008,"2010"
"5959","MEX","Ques_25","1",2008,"2011"
"5960","MEX","Ques_25","1",2008,"2014"
"5961","MEX","Ques_25","1",2008,"2015"
"5962","MEX","Ques_25","1",2008,"2016"
"5963","MEX","Ques_26","1",2008,"1925"
"5964","MEX","Ques_26","1",2008,"1965"
"5965","MEX","Ques_26","1",2008,"1983"
"5966","MEX","Ques_26","1",2008,"1986"
"5967","MEX","Ques_26","1",2008,"1991"
"5968","MEX","Ques_26","1",2008,"1992"
"5969","MEX","Ques_26","1",2008,"1996"
"5970","MEX","Ques_26","1",2008,"1998"
"5971","MEX","Ques_26","1",2008,"2000"
"5972","MEX","Ques_26","1",2008,"2002"
"5973","MEX","Ques_26","1",2008,"2003"
"5974","MEX","Ques_26","1",2008,"2004"
"5975","MEX","Ques_26","1",2008,"2005"
"5976","MEX","Ques_26","1",2008,"2006"
"5977","MEX","Ques_26","1",2008,"2007"
"5978","MEX","Ques_26","1",2008,"2008"
"5979","MEX","Ques_26","1",2008,"2009"
"5980","MEX","Ques_26","1",2008,"2010"
"5981","MEX","Ques_26","1",2008,"2011"
"5982","MEX","Ques_26","1",2008,"2014"
"5983","MEX","Ques_26","1",2008,"2015"
"5984","MEX","Ques_26","1",2008,"2016"
"5985","MEX","Ques_29","1",2011,"1925"
"5986","MEX","Ques_29","1",2011,"1965"
"5987","MEX","Ques_29","1",2011,"1983"
"5988","MEX","Ques_29","1",2011,"1986"
"5989","MEX","Ques_29","1",2011,"1991"
"5990","MEX","Ques_29","1",2011,"1992"
"5991","MEX","Ques_29","1",2011,"1996"
"5992","MEX","Ques_29","1",2011,"1998"
"5993","MEX","Ques_29","1",2011,"2000"
"5994","MEX","Ques_29","1",2011,"2002"
"5995","MEX","Ques_29","1",2011,"2003"
"5996","MEX","Ques_29","1",2011,"2004"
"5997","MEX","Ques_29","1",2011,"2005"
"5998","MEX","Ques_29","1",2011,"2006"
"5999","MEX","Ques_29","1",2011,"2007"
"6000","MEX","Ques_29","1",2011,"2008"
"6001","MEX","Ques_29","1",2011,"2009"
"6002","MEX","Ques_29","1",2011,"2010"
"6003","MEX","Ques_29","1",2011,"2011"
"6004","MEX","Ques_29","1",2011,"2014"
"6005","MEX","Ques_29","1",2011,"2015"
"6006","MEX","Ques_29","1",2011,"2016"
"6007","MEX","Ques_3","0",2008,"1925"
"6008","MEX","Ques_3","0",2008,"1965"
"6009","MEX","Ques_3","0",2008,"1983"
"6010","MEX","Ques_3","0",2008,"1986"
"6011","MEX","Ques_3","0",2008,"1991"
"6012","MEX","Ques_3","0",2008,"1992"
"6013","MEX","Ques_3","0",2008,"1996"
"6014","MEX","Ques_3","0",2008,"1998"
"6015","MEX","Ques_3","0",2008,"2000"
"6016","MEX","Ques_3","0",2008,"2002"
"6017","MEX","Ques_3","0",2008,"2003"
"6018","MEX","Ques_3","0",2008,"2004"
"6019","MEX","Ques_3","0",2008,"2005"
"6020","MEX","Ques_3","0",2008,"2006"
"6021","MEX","Ques_3","0",2008,"2007"
"6022","MEX","Ques_3","0",2008,"2008"
"6023","MEX","Ques_3","0",2008,"2009"
"6024","MEX","Ques_3","0",2008,"2010"
"6025","MEX","Ques_3","0",2008,"2011"
"6026","MEX","Ques_3","0",2008,"2014"
"6027","MEX","Ques_3","0",2008,"2015"
"6028","MEX","Ques_3","0",2008,"2016"
"6029","MEX","Ques_31","0",2008,"1925"
"6030","MEX","Ques_31","0",2008,"1965"
"6031","MEX","Ques_31","0",2008,"1983"
"6032","MEX","Ques_31","0",2008,"1986"
"6033","MEX","Ques_31","0",2008,"1991"
"6034","MEX","Ques_31","0",2008,"1992"
"6035","MEX","Ques_31","0",2008,"1996"
"6036","MEX","Ques_31","0",2008,"1998"
"6037","MEX","Ques_31","0",2008,"2000"
"6038","MEX","Ques_31","0",2008,"2002"
"6039","MEX","Ques_31","0",2008,"2003"
"6040","MEX","Ques_31","0",2008,"2004"
"6041","MEX","Ques_31","0",2008,"2005"
"6042","MEX","Ques_31","0",2008,"2006"
"6043","MEX","Ques_31","0",2008,"2007"
"6044","MEX","Ques_31","0",2008,"2008"
"6045","MEX","Ques_31","0",2008,"2009"
"6046","MEX","Ques_31","0",2008,"2010"
"6047","MEX","Ques_31","0",2008,"2011"
"6048","MEX","Ques_31","0",2008,"2014"
"6049","MEX","Ques_31","0",2008,"2015"
"6050","MEX","Ques_31","0",2008,"2016"
"6051","MEX","Ques_33","0",2008,"1925"
"6052","MEX","Ques_33","0",2008,"1965"
"6053","MEX","Ques_33","0",2008,"1983"
"6054","MEX","Ques_33","0",2008,"1986"
"6055","MEX","Ques_33","0",2008,"1991"
"6056","MEX","Ques_33","0",2008,"1992"
"6057","MEX","Ques_33","0",2008,"1996"
"6058","MEX","Ques_33","0",2008,"1998"
"6059","MEX","Ques_33","0",2008,"2000"
"6060","MEX","Ques_33","0",2008,"2002"
"6061","MEX","Ques_33","0",2008,"2003"
"6062","MEX","Ques_33","0",2008,"2004"
"6063","MEX","Ques_33","0",2008,"2005"
"6064","MEX","Ques_33","0",2008,"2006"
"6065","MEX","Ques_33","0",2008,"2007"
"6066","MEX","Ques_33","0",2008,"2008"
"6067","MEX","Ques_33","0",2008,"2009"
"6068","MEX","Ques_33","0",2008,"2010"
"6069","MEX","Ques_33","0",2008,"2011"
"6070","MEX","Ques_33","0",2008,"2014"
"6071","MEX","Ques_33","0",2008,"2015"
"6072","MEX","Ques_33","0",2008,"2016"
"6073","MEX","Ques_35","0",2008,"1925"
"6074","MEX","Ques_35","0",2008,"1965"
"6075","MEX","Ques_35","0",2008,"1983"
"6076","MEX","Ques_35","0",2008,"1986"
"6077","MEX","Ques_35","0",2008,"1991"
"6078","MEX","Ques_35","0",2008,"1992"
"6079","MEX","Ques_35","0",2008,"1996"
"6080","MEX","Ques_35","0",2008,"1998"
"6081","MEX","Ques_35","0",2008,"2000"
"6082","MEX","Ques_35","0",2008,"2002"
"6083","MEX","Ques_35","0",2008,"2003"
"6084","MEX","Ques_35","0",2008,"2004"
"6085","MEX","Ques_35","0",2008,"2005"
"6086","MEX","Ques_35","0",2008,"2006"
"6087","MEX","Ques_35","0",2008,"2007"
"6088","MEX","Ques_35","0",2008,"2008"
"6089","MEX","Ques_35","0",2008,"2009"
"6090","MEX","Ques_35","0",2008,"2010"
"6091","MEX","Ques_35","0",2008,"2011"
"6092","MEX","Ques_35","0",2008,"2014"
"6093","MEX","Ques_35","0",2008,"2015"
"6094","MEX","Ques_35","0",2008,"2016"
"6095","MEX","Ques_36","0",2008,"1925"
"6096","MEX","Ques_36","0",2008,"1965"
"6097","MEX","Ques_36","0",2008,"1983"
"6098","MEX","Ques_36","0",2008,"1986"
"6099","MEX","Ques_36","0",2008,"1991"
"6100","MEX","Ques_36","0",2008,"1992"
"6101","MEX","Ques_36","0",2008,"1996"
"6102","MEX","Ques_36","0",2008,"1998"
"6103","MEX","Ques_36","0",2008,"2000"
"6104","MEX","Ques_36","0",2008,"2002"
"6105","MEX","Ques_36","0",2008,"2003"
"6106","MEX","Ques_36","0",2008,"2004"
"6107","MEX","Ques_36","0",2008,"2005"
"6108","MEX","Ques_36","0",2008,"2006"
"6109","MEX","Ques_36","0",2008,"2007"
"6110","MEX","Ques_36","0",2008,"2008"
"6111","MEX","Ques_36","0",2008,"2009"
"6112","MEX","Ques_36","0",2008,"2010"
"6113","MEX","Ques_36","0",2008,"2011"
